pl_name,pl_letter,hd_name,gaia_id,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,pul_flag
HD 260655 c,,,,,,,,,,,,0.0
HD 26161 b,,,,,,,,,,,,0.0
HD 2638 b,,,,,,,,,,,,0.0
HD 2685 b,,,,,,,,,,,,0.0
HD 26965 b,,,,,,,,,,,,0.0
HD 27442 b,,,,,,,,,,,,0.0
HD 27631 b,,,,,,,,,,,,0.0
HD 27894 b,,,,,,,,,,,,0.0
HD 27894 c,,,,,,,,,,,,0.0
HD 27894 d,,,,,,,,,,,,0.0
HD 27969 b,,,,,,,,,,,,0.0
HD 28109 b,,,,,,,,,,,,0.0
HD 28109 c,,,,,,,,,,,,0.0
HD 28109 d,,,,,,,,,,,,0.0
HD 28185 b,,,,,,,,,,,,0.0
HD 28185 c,,,,,,,,,,,,0.0
HD 28192 b,,,,,,,,,,,,0.0
HD 28254 b,,,,,,,,,,,,0.0
HD 285507 b,,,,,,,,,,,,0.0
HD 285968 b,,,,,,,,,,,,0.0
HD 28678 b,,,,,,,,,,,,0.0
HD 29021 b,,,,,,,,,,,,0.0
HD 290327 b,,,,,,,,,,,,0.0
HD 29399 b,,,,,,,,,,,,0.0
HD 2952 b,,,,,,,,,,,,0.0
HD 29985 b,,,,,,,,,,,,0.0
HD 30177 b,,,,,,,,,,,,0.0
HD 30177 c,,,,,,,,,,,,0.0
HD 30562 b,,,,,,,,,,,,0.0
HD 30669 b,,,,,,,,,,,,0.0
HD 30856 b,,,,,,,,,,,,0.0
HD 31253 b,,,,,,,,,,,,0.0
HD 31527 b,,,,,,,,,,,,0.0
HD 31527 c,,,,,,,,,,,,0.0
HD 31527 d,,,,,,,,,,,,0.0
HD 3167 b,,,,,,,,,,,,0.0
HD 3167 c,,,,,,,,,,,,0.0
HD 3167 d,,,,,,,,,,,,0.0
HD 3167 e,,,,,,,,,,,,0.0
HD 32518 b,,,,,,,,,,,,0.0
HD 32963 b,,,,,,,,,,,,0.0
HD 330075 b,,,,,,,,,,,,0.0
HD 331093 b,,,,,,,,,,,,0.0
HD 33142 b,,,,,,,,,,,,0.0
HD 33142 c,,,,,,,,,,,,0.0
HD 33142 d,,,,,,,,,,,,0.0
HD 332231 b,,,,,,,,,,,,0.0
HD 33283 b,,,,,,,,,,,,0.0
HD 33564 b,,,,,,,,,,,,0.0
HD 33844 b,,,,,,,,,,,,0.0
HD 33844 c,,,,,,,,,,,,0.0
HD 34445 b,,,,,,,,,,,,0.0
HD 34445 c,,,,,,,,,,,,0.0
HD 34445 d,,,,,,,,,,,,0.0
HD 34445 e,,,,,,,,,,,,0.0
HD 34445 f,,,,,,,,,,,,0.0
HD 34445 g,,,,,,,,,,,,0.0
HD 35759 b,,,,,,,,,,,,0.0
HD 360 b,,,,,,,,,,,,0.0
HD 3651 b,,,,,,,,,,,,0.0
HD 37124 b,,,,,,,,,,,,0.0
HD 37124 c,,,,,,,,,,,,0.0
HD 37124 d,,,,,,,,,,,,0.0
HD 37605 b,,,,,,,,,,,,0.0
HD 37605 c,,,,,,,,,,,,0.0
HD 3765 b,,,,,,,,,,,,0.0
HD 38283 b,,,,,,,,,,,,0.0
HD 38529 b,,,,,,,,,,,,0.0
HD 38529 c,,,,,,,,,,,,0.0
HD 38801 b,,,,,,,,,,,,0.0
HD 39091 b,,,,,,,,,,,,0.0
HD 39194 b,,,,,,,,,,,,0.0
HD 39194 c,,,,,,,,,,,,0.0
HD 39194 d,,,,,,,,,,,,0.0
HD 39855 b,,,,,,,,,,,,0.0
HD 40307 b,,,,,,,,,,,,0.0
HD 40307 c,,,,,,,,,,,,0.0
HD 40307 d,,,,,,,,,,,,0.0
HD 40307 f,,,,,,,,,,,,0.0
HD 40307 g,,,,,,,,,,,,0.0
HD 40956 b,,,,,,,,,,,,0.0
HD 40979 b,,,,,,,,,,,,0.0
HD 41004 A b,,,,,,,,,,,,0.0
HD 41004 B b,,,,,,,,,,,,0.0
HD 4113 b,,,,,,,,,,,,0.0
HD 42012 b,,,,,,,,,,,,0.0
HD 4203 b,,,,,,,,,,,,0.0
HD 4203 c,,,,,,,,,,,,0.0
HD 4208 b,,,,,,,,,,,,0.0
HD 42618 b,,,,,,,,,,,,0.0
HD 4308 b,,,,,,,,,,,,0.0
HD 4313 b,,,,,,,,,,,,0.0
HD 43197 b,,,,,,,,,,,,0.0
HD 43197 c,,,,,,,,,,,,0.0
HD 43691 b,,,,,,,,,,,,0.0
HD 44219 b,,,,,,,,,,,,0.0
HD 45184 b,,,,,,,,,,,,0.0
HD 45184 c,,,,,,,,,,,,0.0
HD 45350 b,,,,,,,,,,,,0.0
HD 45364 b,,,,,,,,,,,,0.0
HD 45364 c,,,,,,,,,,,,0.0
HD 45652 b,,,,,,,,,,,,0.0
HD 457 b,,,,,,,,,,,,0.0
HD 46375 b,,,,,,,,,,,,0.0
HD 47186 b,,,,,,,,,,,,0.0
HD 47186 c,,,,,,,,,,,,0.0
HD 4732 b,,,,,,,,,,,,0.0
HD 4732 c,,,,,,,,,,,,0.0
HD 47366 b,,,,,,,,,,,,0.0
HD 47366 c,,,,,,,,,,,,0.0
HD 47536 b,,,,,,,,,,,,0.0
HD 4760 b,,,,,,,,,,,,0.0
HD 48265 b,,,,,,,,,,,,0.0
HD 4917 b,,,,,,,,,,,,0.0
HD 49674 b,,,,,,,,,,,,0.0
HD 50499 b,,,,,,,,,,,,0.0
HD 50499 c,,,,,,,,,,,,0.0
HD 50554 b,,,,,,,,,,,,0.0
HD 51608 b,,,,,,,,,,,,0.0
HD 51608 c,,,,,,,,,,,,0.0
HD 52265 b,,,,,,,,,,,,0.0
HD 5278 b,,,,,,,,,,,,0.0
HD 5278 c,,,,,,,,,,,,0.0
HD 5319 b,,,,,,,,,,,,0.0
HD 5319 c,,,,,,,,,,,,0.0
HD 55696 b,,,,,,,,,,,,0.0
HD 5583 b,,,,,,,,,,,,0.0
HD 5608 b,,,,,,,,,,,,0.0
HD 564 b,,,,,,,,,,,,0.0
HD 56414 b,,,,,,,,,,,,0.0
HD 56957 b,,,,,,,,,,,,0.0
HD 5891 b,,,,,,,,,,,,0.0
HD 59686 A b,,,,,,,,,,,,0.0
HD 60292 b,,,,,,,,,,,,0.0
HD 60532 b,,,,,,,,,,,,0.0
HD 60532 c,,,,,,,,,,,,0.0
HD 62364 b,,,,,,,,,,,,0.0
HD 62364 c,,,,,,,,,,,,0.0
HD 62509 b,,,,,,,,,,,,0.0
HD 62549 b,,,,,,,,,,,,0.0
HD 63433 b,,,,,,,,,,,,0.0
HD 63433 c,,,,,,,,,,,,0.0
HD 63454 b,,,,,,,,,,,,0.0
HD 63765 b,,,,,,,,,,,,0.0
HD 63935 b,,,,,,,,,,,,0.0
HD 63935 c,,,,,,,,,,,,0.0
HD 64114 b,,,,,,,,,,,,0.0
HD 64121 b,,,,,,,,,,,,0.0
HD 6434 b,,,,,,,,,,,,0.0
HD 65216 b,,,,,,,,,,,,0.0
HD 65216 c,,,,,,,,,,,,0.0
HD 66141 b,,,,,,,,,,,,0.0
HD 66428 b,,,,,,,,,,,,0.0
HD 66428 c,,,,,,,,,,,,0.0
HD 67087 b,,,,,,,,,,,,0.0
HD 67087 c,,,,,,,,,,,,0.0
HD 6718 b,,,,,,,,,,,,0.0
HD 68402 b,,,,,,,,,,,,0.0
HD 68988 b,,,,,,,,,,,,0.0
HD 68988 c,,,,,,,,,,,,0.0
HD 69123 b,,,,,,,,,,,,0.0
HD 69830 b,,,,,,,,,,,,0.0
HD 69830 c,,,,,,,,,,,,0.0
HD 69830 d,,,,,,,,,,,,0.0
HD 70573 b,,,,,,,,,,,,0.0
HD 70642 b,,,,,,,,,,,,0.0
HD 7199 b,,,,,,,,,,,,0.0
HD 72490 b,,,,,,,,,,,,0.0
HD 72659 b,,,,,,,,,,,,0.0
HD 72659 c,,,,,,,,,,,,0.0
HD 72892 b,,,,,,,,,,,,0.0
HD 73267 b,,,,,,,,,,,,0.0
HD 73267 c,,,,,,,,,,,,0.0
HD 73526 b,,,,,,,,,,,,0.0
HD 73526 c,,,,,,,,,,,,0.0
HD 73534 b,,,,,,,,,,,,0.0
HD 73583 b,,,,,,,,,,,,0.0
HD 73583 c,,,,,,,,,,,,0.0
HD 74156 b,,,,,,,,,,,,0.0
HD 74156 c,,,,,,,,,,,,0.0
HD 7449 b,,,,,,,,,,,,0.0
HD 74698 b,,,,,,,,,,,,0.0
HD 74698 c,,,,,,,,,,,,0.0
HD 75289 b,,,,,,,,,,,,0.0
HD 75784 b,,,,,,,,,,,,0.0
HD 75784 c,,,,,,,,,,,,0.0
HD 75898 b,,,,,,,,,,,,0.0
HD 76700 b,,,,,,,,,,,,0.0
HD 76920 b,,,,,,,,,,,,0.0
HD 77338 b,,,,,,,,,,,,0.0
HD 79181 b,,,,,,,,,,,,0.0
HD 7924 b,,,,,,,,,,,,0.0
HD 7924 c,,,,,,,,,,,,0.0
HD 7924 d,,,,,,,,,,,,0.0
HD 79498 b,,,,,,,,,,,,0.0
HD 80606 b,,,,,,,,,,,,0.0
HD 80653 b,,,,,,,,,,,,0.0
HD 80869 b,,,,,,,,,,,,0.0
HD 80883 b,,,,,,,,,,,,0.0
HD 80913 b,,,,,,,,,,,,0.0
HD 81040 b,,,,,,,,,,,,0.0
HD 81688 b,,,,,,,,,,,,0.0
HD 81817 b,,,,,,,,,,,,0.0
HD 81817 c,,,,,,,,,,,,0.0
HD 82886 b,,,,,,,,,,,,0.0
HD 82943 b,,,,,,,,,,,,0.0
HD 82943 c,,,,,,,,,,,,0.0
HD 8326 b,,,,,,,,,,,,0.0
HD 83443 b,,,,,,,,,,,,0.0
HD 83443 c,,,,,,,,,,,,0.0
HD 8535 b,,,,,,,,,,,,0.0
HD 85390 b,,,,,,,,,,,,0.0
HD 85512 b,,,,,,,,,,,,0.0
HD 8574 b,,,,,,,,,,,,0.0
HD 86065 b,,,,,,,,,,,,0.0
HD 86081 b,,,,,,,,,,,,0.0
HD 86226 b,,,,,,,,,,,,0.0
HD 86226 c,,,,,,,,,,,,0.0
HD 86264 b,,,,,,,,,,,,0.0
HD 8673 b,,,,,,,,,,,,0.0
HD 86950 b,,,,,,,,,,,,0.0
HD 87646 b,,,,,,,,,,,,0.0
HD 87883 b,,,,,,,,,,,,0.0
HD 88072 b,,,,,,,,,,,,0.0
HD 88133 b,,,,,,,,,,,,0.0
HD 89307 b,,,,,,,,,,,,0.0
HD 89345 b,,,,,,,,,,,,0.0
HD 89744 b,,,,,,,,,,,,0.0
HD 89839 b,,,,,,,,,,,,0.0
HD 90156 b,,,,,,,,,,,,0.0
HD 9174 b,,,,,,,,,,,,0.0
HD 92788 b,,,,,,,,,,,,0.0
HD 92788 c,,,,,,,,,,,,0.0
HD 93083 b,,,,,,,,,,,,0.0
HD 93351 b,,,,,,,,,,,,0.0
HD 93351 c,,,,,,,,,,,,0.0
HD 93385 b,,,,,,,,,,,,0.0
HD 93385 c,,,,,,,,,,,,0.0
HD 93385 d,,,,,,,,,,,,0.0
HD 93963 A b,,,,,,,,,,,,0.0
HD 93963 A c,,,,,,,,,,,,0.0
HD 9446 b,,,,,,,,,,,,0.0
HD 9446 c,,,,,,,,,,,,0.0
HD 94771 b,,,,,,,,,,,,0.0
HD 94834 b,,,,,,,,,,,,0.0
HD 95086 b,,,,,,,,,,,,0.0
HD 95089 b,,,,,,,,,,,,0.0
HD 95089 c,,,,,,,,,,,,0.0
HD 95127 b,,,,,,,,,,,,0.0
HD 95338 b,,,,,,,,,,,,0.0
HD 95544 b,,,,,,,,,,,,0.0
HD 95735 c,,,,,,,,,,,,0.0
HD 95872 b,,,,,,,,,,,,0.0
HD 96063 b,,,,,,,,,,,,0.0
HD 96127 b,,,,,,,,,,,,0.0
HD 96167 b,,,,,,,,,,,,0.0
HD 96700 b,,,,,,,,,,,,0.0
HD 96700 c,,,,,,,,,,,,0.0
HD 96700 d,,,,,,,,,,,,0.0
HD 96992 b,,,,,,,,,,,,0.0
HD 97037 b,,,,,,,,,,,,0.0
HD 97048 b,,,,,,,,,,,,0.0
HD 97658 b,,,,,,,,,,,,0.0
HD 98219 b,,,,,,,,,,,,0.0
HD 98649 b,,,,,,,,,,,,0.0
HD 98736 b,,,,,,,,,,,,0.0
HD 99109 b,,,,,,,,,,,,0.0
HD 99283 b,,,,,,,,,,,,0.0
HD 99492 b,,,,,,,,,,,,0.0
HD 99706 b,,,,,,,,,,,,0.0
HD 99706 c,,,,,,,,,,,,0.0
HIP 105854 b,,,,,,,,,,,,0.0
HIP 107772 b,,,,,,,,,,,,0.0
HIP 107773 b,,,,,,,,,,,,0.0
HIP 109384 b,,,,,,,,,,,,0.0
HIP 109600 b,,,,,,,,,,,,0.0
HIP 114933 b,,,,,,,,,,,,0.0
HIP 116454 b,,,,,,,,,,,,0.0
HIP 12961 b,,,,,,,,,,,,0.0
HIP 14810 b,,,,,,,,,,,,0.0
HIP 14810 c,,,,,,,,,,,,0.0
HIP 14810 d,,,,,,,,,,,,0.0
HIP 19976 b,,,,,,,,,,,,0.0
HIP 19976 c,,,,,,,,,,,,0.0
HIP 21152 b,,,,,,,,,,,,0.0
HIP 34222 b,,,,,,,,,,,,0.0
HIP 35173 b,,,,,,,,,,,,0.0
HIP 35965 b,,,,,,,,,,,,0.0
HIP 38594 b,,,,,,,,,,,,0.0
HIP 38594 c,,,,,,,,,,,,0.0
HIP 41378 b,,,,,,,,,,,,0.0
HIP 41378 c,,,,,,,,,,,,0.0
HIP 41378 d,,,,,,,,,,,,0.0
HIP 41378 e,,,,,,,,,,,,0.0
HIP 41378 f,,,,,,,,,,,,0.0
HIP 4845 b,,,,,,,,,,,,0.0
HIP 48714 b,,,,,,,,,,,,0.0
HIP 5158 b,,,,,,,,,,,,0.0
HIP 5158 c,,,,,,,,,,,,0.0
HIP 54373 b,,,,,,,,,,,,0.0
HIP 54373 c,,,,,,,,,,,,0.0
HIP 54597 b,,,,,,,,,,,,0.0
HIP 55507 b,,,,,,,,,,,,0.0
HIP 56640 b,,,,,,,,,,,,0.0
HIP 57274 b,,,,,,,,,,,,0.0
HIP 57274 c,,,,,,,,,,,,0.0
HIP 57274 d,,,,,,,,,,,,0.0
HIP 5763 b,,,,,,,,,,,,0.0
HIP 63242 b,,,,,,,,,,,,0.0
HIP 65 A b,,,,,,,,,,,,0.0
HIP 65407 b,,,,,,,,,,,,0.0
HIP 65407 c,,,,,,,,,,,,0.0
HIP 65426 b,,,,,,,,,,,,0.0
HIP 65891 b,,,,,,,,,,,,0.0
HIP 67522 b,,,,,,,,,,,,0.0
HIP 67537 b,,,,,,,,,,,,0.0
HIP 67851 b,,,,,,,,,,,,0.0
HIP 67851 c,,,,,,,,,,,,0.0
HIP 70849 b,,,,,,,,,,,,0.0
HIP 71135 b,,,,,,,,,,,,0.0
HIP 74890 b,,,,,,,,,,,,0.0
HIP 75056 A b,,,,,,,,,,,,0.0
HIP 75092 b,,,,,,,,,,,,0.0
HIP 78530 b,,,,,,,,,,,,0.0
HIP 79098 AB b,,,,,,,,,,,,0.0
HIP 79431 b,,,,,,,,,,,,0.0
HIP 81208 C b,,,,,,,,,,,,0.0
HIP 8541 b,,,,,,,,,,,,0.0
HIP 86221 b,,,,,,,,,,,,0.0
HIP 90988 b,,,,,,,,,,,,0.0
HIP 91258 b,,,,,,,,,,,,0.0
HIP 94235 b,,,,,,,,,,,,0.0
HIP 948 b,,,,,,,,,,,,0.0
HIP 9618 b,,,,,,,,,,,,0.0
HIP 9618 c,,,,,,,,,,,,0.0
HIP 97166 b,,,,,,,,,,,,0.0
HIP 97166 c,,,,,,,,,,,,0.0
HIP 97233 b,,,,,,,,,,,,0.0
HIP 99770 b,,,,,,,,,,,,0.0
HN Peg b,,,,,,,,,,,,0.0
HR 2562 b,,,,,,,,,,,,0.0
HR 5183 b,,,,,,,,,,,,0.0
HR 810 b,,,,,,,,,,,,0.0
HR 858 b,,,,,,,,,,,,0.0
HR 858 c,,,,,,,,,,,,0.0
HR 858 d,,,,,,,,,,,,0.0
HR 8799 b,,,,,,,,,,,,0.0
HR 8799 c,,,,,,,,,,,,0.0
HR 8799 d,,,,,,,,,,,,0.0
HR 8799 e,,,,,,,,,,,,0.0
HU Aqr AB b,,,,,,,,,,,,0.0
HU Aqr AB c,,,,,,,,,,,,0.0
IC 4651 9122 b,,,,,,,,,,,,0.0
K2-10 b,,,,,,,,,,,,0.0
K2-100 b,,,,,,,,,,,,0.0
K2-101 b,,,,,,,,,,,,0.0
K2-102 b,,,,,,,,,,,,0.0
K2-104 b,,,,,,,,,,,,0.0
K2-105 b,,,,,,,,,,,,0.0
K2-107 b,,,,,,,,,,,,0.0
K2-108 b,,,,,,,,,,,,0.0
K2-11 b,,,,,,,,,,,,0.0
K2-110 b,,,,,,,,,,,,0.0
K2-111 b,,,,,,,,,,,,0.0
K2-111 c,,,,,,,,,,,,0.0
K2-113 b,,,,,,,,,,,,0.0
K2-114 b,,,,,,,,,,,,0.0
K2-115 b,,,,,,,,,,,,0.0
K2-116 b,,,,,,,,,,,,0.0
K2-117 b,,,,,,,,,,,,0.0
K2-117 c,,,,,,,,,,,,0.0
K2-118 b,,,,,,,,,,,,0.0
K2-119 b,,,,,,,,,,,,0.0
K2-12 b,,,,,,,,,,,,0.0
K2-120 b,,,,,,,,,,,,0.0
K2-121 b,,,,,,,,,,,,0.0
K2-122 b,,,,,,,,,,,,0.0
K2-123 b,,,,,,,,,,,,0.0
K2-124 b,,,,,,,,,,,,0.0
K2-125 b,,,,,,,,,,,,0.0
K2-126 b,,,,,,,,,,,,0.0
K2-127 b,,,,,,,,,,,,0.0
K2-128 b,,,,,,,,,,,,0.0
K2-129 b,,,,,,,,,,,,0.0
K2-13 b,,,,,,,,,,,,0.0
K2-130 b,,,,,,,,,,,,0.0
K2-131 b,,,,,,,,,,,,0.0
K2-132 b,,,,,,,,,,,,0.0
K2-133 b,,,,,,,,,,,,0.0
K2-133 c,,,,,,,,,,,,0.0
K2-133 d,,,,,,,,,,,,0.0
K2-133 e,,,,,,,,,,,,0.0
K2-136 b,,,,,,,,,,,,0.0
K2-136 c,,,,,,,,,,,,0.0
K2-136 d,,,,,,,,,,,,0.0
K2-137 b,,,,,,,,,,,,0.0
K2-138 b,,,,,,,,,,,,0.0
K2-138 c,,,,,,,,,,,,0.0
K2-138 d,,,,,,,,,,,,0.0
K2-138 e,,,,,,,,,,,,0.0
K2-138 f,,,,,,,,,,,,0.0
K2-138 g,,,,,,,,,,,,0.0
K2-139 b,,,,,,,,,,,,0.0
K2-14 b,,,,,,,,,,,,0.0
K2-140 b,,,,,,,,,,,,0.0
K2-141 b,,,,,,,,,,,,0.0
K2-141 c,,,,,,,,,,,,0.0
K2-146 b,,,,,,,,,,,,0.0
K2-146 c,,,,,,,,,,,,0.0
K2-147 b,,,,,,,,,,,,0.0
K2-148 b,,,,,,,,,,,,0.0
K2-148 c,,,,,,,,,,,,0.0
K2-148 d,,,,,,,,,,,,0.0
K2-149 b,,,,,,,,,,,,0.0
K2-15 b,,,,,,,,,,,,0.0
K2-150 b,,,,,,,,,,,,0.0
K2-151 b,,,,,,,,,,,,0.0
K2-152 b,,,,,,,,,,,,0.0
K2-153 b,,,,,,,,,,,,0.0
K2-154 b,,,,,,,,,,,,0.0
K2-154 c,,,,,,,,,,,,0.0
K2-155 b,,,,,,,,,,,,0.0
K2-155 c,,,,,,,,,,,,0.0
K2-155 d,,,,,,,,,,,,0.0
K2-156 b,,,,,,,,,,,,0.0
K2-157 b,,,,,,,,,,,,0.0
K2-158 b,,,,,,,,,,,,0.0
K2-158 c,,,,,,,,,,,,0.0
K2-159 b,,,,,,,,,,,,0.0
K2-16 b,,,,,,,,,,,,0.0
K2-16 c,,,,,,,,,,,,0.0
K2-160 b,,,,,,,,,,,,0.0
K2-161 b,,,,,,,,,,,,0.0
K2-162 b,,,,,,,,,,,,0.0
K2-163 b,,,,,,,,,,,,0.0
K2-164 b,,,,,,,,,,,,0.0
K2-165 b,,,,,,,,,,,,0.0
K2-165 c,,,,,,,,,,,,0.0
K2-165 d,,,,,,,,,,,,0.0
K2-166 b,,,,,,,,,,,,0.0
K2-167 b,,,,,,,,,,,,0.0
K2-168 b,,,,,,,,,,,,0.0
K2-169 b,,,,,,,,,,,,0.0
K2-17 b,,,,,,,,,,,,0.0
K2-170 b,,,,,,,,,,,,0.0
K2-170 c,,,,,,,,,,,,0.0
K2-171 b,,,,,,,,,,,,0.0
K2-172 b,,,,,,,,,,,,0.0
K2-172 c,,,,,,,,,,,,0.0
K2-173 b,,,,,,,,,,,,0.0
K2-174 b,,,,,,,,,,,,0.0
K2-175 b,,,,,,,,,,,,0.0
K2-176 b,,,,,,,,,,,,0.0
K2-177 b,,,,,,,,,,,,0.0
K2-178 b,,,,,,,,,,,,0.0
K2-179 b,,,,,,,,,,,,0.0
K2-18 b,,,,,,,,,,,,0.0
K2-18 c,,,,,,,,,,,,0.0
K2-180 b,,,,,,,,,,,,0.0
K2-181 b,,,,,,,,,,,,0.0
K2-182 b,,,,,,,,,,,,0.0
K2-183 b,,,,,,,,,,,,0.0
K2-183 c,,,,,,,,,,,,0.0
K2-183 d,,,,,,,,,,,,0.0
K2-184 b,,,,,,,,,,,,0.0
K2-185 b,,,,,,,,,,,,0.0
K2-185 c,,,,,,,,,,,,0.0
K2-186 b,,,,,,,,,,,,0.0
K2-187 b,,,,,,,,,,,,0.0
K2-187 c,,,,,,,,,,,,0.0
K2-187 d,,,,,,,,,,,,0.0
K2-187 e,,,,,,,,,,,,0.0
K2-188 b,,,,,,,,,,,,0.0
K2-188 c,,,,,,,,,,,,0.0
K2-189 b,,,,,,,,,,,,0.0
K2-189 c,,,,,,,,,,,,0.0
K2-19 b,,,,,,,,,,,,0.0
K2-19 c,,,,,,,,,,,,0.0
K2-19 d,,,,,,,,,,,,0.0
K2-190 b,,,,,,,,,,,,0.0
K2-190 c,,,,,,,,,,,,0.0
K2-191 b,,,,,,,,,,,,0.0
K2-192 b,,,,,,,,,,,,0.0
K2-193 b,,,,,,,,,,,,0.0
K2-194 b,,,,,,,,,,,,0.0
K2-195 b,,,,,,,,,,,,0.0
K2-195 c,,,,,,,,,,,,0.0
K2-196 b,,,,,,,,,,,,0.0
K2-197 b,,,,,,,,,,,,0.0
K2-198 b,,,,,,,,,,,,0.0
K2-198 c,,,,,,,,,,,,0.0
K2-198 d,,,,,,,,,,,,0.0
K2-199 b,,,,,,,,,,,,0.0
K2-199 c,,,,,,,,,,,,0.0
K2-200 b,,,,,,,,,,,,0.0
K2-201 b,,,,,,,,,,,,0.0
K2-201 c,,,,,,,,,,,,0.0
K2-2016-BLG-0005L b,,,,,,,,,,,,0.0
K2-202 b,,,,,,,,,,,,0.0
K2-203 b,,,,,,,,,,,,0.0
K2-204 b,,,,,,,,,,,,0.0
K2-205 b,,,,,,,,,,,,0.0
K2-206 b,,,,,,,,,,,,0.0
K2-207 b,,,,,,,,,,,,0.0
K2-208 b,,,,,,,,,,,,0.0
K2-209 b,,,,,,,,,,,,0.0
K2-21 b,,,,,,,,,,,,0.0
K2-21 c,,,,,,,,,,,,0.0
K2-210 b,,,,,,,,,,,,0.0
K2-211 b,,,,,,,,,,,,0.0
K2-212 b,,,,,,,,,,,,0.0
K2-213 b,,,,,,,,,,,,0.0
K2-214 b,,,,,,,,,,,,0.0
K2-215 b,,,,,,,,,,,,0.0
K2-216 b,,,,,,,,,,,,0.0
K2-217 b,,,,,,,,,,,,0.0
K2-218 b,,,,,,,,,,,,0.0
K2-219 b,,,,,,,,,,,,0.0
K2-219 c,,,,,,,,,,,,0.0
K2-219 d,,,,,,,,,,,,0.0
K2-22 b,,,,,,,,,,,,0.0
K2-220 b,,,,,,,,,,,,0.0
K2-221 b,,,,,,,,,,,,0.0
K2-222 b,,,,,,,,,,,,0.0
K2-223 b,,,,,,,,,,,,0.0
K2-223 c,,,,,,,,,,,,0.0
K2-224 b,,,,,,,,,,,,0.0
K2-224 c,,,,,,,,,,,,0.0
K2-225 b,,,,,,,,,,,,0.0
K2-226 b,,,,,,,,,,,,0.0
K2-227 b,,,,,,,,,,,,0.0
K2-228 b,,,,,,,,,,,,0.0
K2-229 b,,,,,,,,,,,,0.0
K2-229 c,,,,,,,,,,,,0.0
K2-230 b,,,,,,,,,,,,0.0
K2-231 b,,,,,,,,,,,,0.0
K2-232 b,,,,,,,,,,,,0.0
K2-233 b,,,,,,,,,,,,0.0
K2-233 c,,,,,,,,,,,,0.0
K2-233 d,,,,,,,,,,,,0.0
K2-237 b,,,,,,,,,,,,0.0
K2-238 b,,,,,,,,,,,,0.0
K2-239 b,,,,,,,,,,,,0.0
K2-239 c,,,,,,,,,,,,0.0
K2-239 d,,,,,,,,,,,,0.0
K2-24 b,,,,,,,,,,,,0.0
K2-24 c,,,,,,,,,,,,0.0
K2-240 b,,,,,,,,,,,,0.0
K2-240 c,,,,,,,,,,,,0.0
K2-241 b,,,,,,,,,,,,0.0
K2-242 b,,,,,,,,,,,,0.0
K2-243 b,,,,,,,,,,,,0.0
K2-243 c,,,,,,,,,,,,0.0
K2-244 b,,,,,,,,,,,,0.0
K2-245 b,,,,,,,,,,,,0.0
K2-246 b,,,,,,,,,,,,0.0
K2-247 b,,,,,,,,,,,,0.0
K2-247 c,,,,,,,,,,,,0.0
K2-248 b,,,,,,,,,,,,0.0
K2-249 b,,,,,,,,,,,,0.0
K2-25 b,,,,,,,,,,,,0.0
K2-250 b,,,,,,,,,,,,0.0
K2-251 b,,,,,,,,,,,,0.0
K2-252 b,,,,,,,,,,,,0.0
K2-253 b,,,,,,,,,,,,0.0
K2-254 b,,,,,,,,,,,,0.0
K2-254 c,,,,,,,,,,,,0.0
K2-255 b,,,,,,,,,,,,0.0
K2-256 b,,,,,,,,,,,,0.0
K2-257 b,,,,,,,,,,,,0.0
K2-258 b,,,,,,,,,,,,0.0
K2-259 b,,,,,,,,,,,,0.0
K2-26 b,,,,,,,,,,,,0.0
K2-260 b,,,,,,,,,,,,0.0
K2-261 b,,,,,,,,,,,,0.0
K2-263 b,,,,,,,,,,,,0.0
K2-264 b,,,,,,,,,,,,0.0
K2-264 c,,,,,,,,,,,,0.0
K2-265 b,,,,,,,,,,,,0.0
K2-266 b,,,,,,,,,,,,0.0
K2-266 c,,,,,,,,,,,,0.0
K2-266 d,,,,,,,,,,,,0.0
K2-266 e,,,,,,,,,,,,0.0
K2-268 b,,,,,,,,,,,,0.0
K2-268 c,,,,,,,,,,,,0.0
K2-268 d,,,,,,,,,,,,0.0
K2-268 e,,,,,,,,,,,,0.0
K2-268 f,,,,,,,,,,,,0.0
K2-269 b,,,,,,,,,,,,0.0
K2-27 b,,,,,,,,,,,,0.0
K2-270 b,,,,,,,,,,,,0.0
K2-270 c,,,,,,,,,,,,0.0
K2-271 b,,,,,,,,,,,,0.0
K2-272 b,,,,,,,,,,,,0.0
K2-273 b,,,,,,,,,,,,0.0
K2-274 b,,,,,,,,,,,,0.0
K2-275 b,,,,,,,,,,,,0.0
K2-275 c,,,,,,,,,,,,0.0
K2-276 b,,,,,,,,,,,,0.0
K2-277 b,,,,,,,,,,,,0.0
K2-278 b,,,,,,,,,,,,0.0
K2-279 b,,,,,,,,,,,,0.0
K2-28 b,,,,,,,,,,,,0.0
K2-280 b,,,,,,,,,,,,0.0
K2-281 b,,,,,,,,,,,,0.0
K2-282 b,,,,,,,,,,,,0.0
K2-283 b,,,,,,,,,,,,0.0
K2-284 b,,,,,,,,,,,,0.0
K2-285 b,,,,,,,,,,,,0.0
K2-285 c,,,,,,,,,,,,0.0
K2-285 d,,,,,,,,,,,,0.0
K2-285 e,,,,,,,,,,,,0.0
